loss,val_loss
0.0004466476384550333,0.000763274438213557
0.0003782438288908452,0.0003462484455667436
0.00035988123272545636,0.00029010605067014694
0.00036154396366328,0.00036693844594992697
0.0003617514739744365,0.0003164615191053599
0.0003539693425409496,0.0002987594925798476
0.00034211986348964274,0.0003209114365745336
0.00034922739723697305,0.0003005871258210391
0.0003388398909009993,0.0002974546223413199
0.00034013381809927523,0.00028842539177276194
0.0003373884246684611,0.00030539202271029353
0.0003278559597674757,0.0002619453298393637
0.00032806050148792565,0.00028119079070165753
0.0003362645220477134,0.00024487863993272185
0.0003206033434253186,0.0002129704225808382
0.00033224295475520194,0.00022579501091968268
0.00032190047204494476,0.00019258350948803127
0.00032695301342755556,0.00018267684208694845
0.00033362110843881965,0.0001930662547238171
0.00033521049772389233,0.00014897959772497416
0.0003166966780554503,0.00018437817925587296
0.0003280039527453482,0.00016881723422557116
0.00032012868905439973,0.0001924160897033289
0.0003296148788649589,0.00015213433653116226
0.0003203761007171124,0.00016525240789633244
0.0003230669826734811,0.00019105772662442178
0.0003158820909447968,0.00016605686687398702
0.0003250390291213989,0.00021166268561501056
0.000324861059198156,0.00017090670007746667
0.00031861051684245467,0.0001341062888968736
