loss,val_loss
0.0007356729474849999,0.001297824434004724
0.0005344526143744588,0.0008727253880351782
0.00044709088979288936,0.0007449364638887346
0.00043229892617091537,0.0006984444335103035
0.0004317522398196161,0.0005804006941616535
0.00042281311471015215,0.0004894674639217556
0.0004089853318873793,0.0004513934545684606
0.0004215655499137938,0.000385071849450469
0.0004098305944353342,0.0003412481164559722
0.0004078646015841514,0.000314735050778836
0.0004046982794534415,0.0002998377021867782
0.0003966476651839912,0.0002760309143923223
0.00038995486102066934,0.0002928955073002726
0.000399952958105132,0.00028366665355861187
0.00037860305747017264,0.0002478123642504215
0.0003941725008189678,0.00026390180573798716
0.0003836021351162344,0.00025876666768454015
0.0003857694973703474,0.00026165330200456083
0.0003946549550164491,0.000321880477713421
0.00039690465200692415,0.00027405956643633544
0.0003727648581843823,0.0003287607978563756
0.0003872132219839841,0.0003050900995731354
0.0003778174868784845,0.00033238469040952623
0.0003892685053870082,0.00029909712611697614
0.00037857546703889966,0.0003159769985359162
0.0003809663758147508,0.00035292727989144623
0.00036984498728998005,0.00033498607808724046
0.0003838875563815236,0.00039766737609170377
0.0003842573787551373,0.0003200631763320416
0.000373491202481091,0.0003089651290792972
