loss,val_loss
0.0004745448241010308,0.0003065021301154047
0.00039119116263464093,0.00019923245417885482
0.00037757158861495554,0.00020789168775081635
0.0003817524993792176,0.00024071145162452012
0.00038241216680034995,0.00025133852614089847
0.0003774150100070983,0.0002539701818022877
0.00036011706106364727,0.00027331922319717705
0.00036918645491823554,0.0002955622912850231
0.00036016502417623997,0.0003096243308391422
0.0003597137110773474,0.00030484129092656076
0.000356249074684456,0.00033072635415010154
0.0003458650317043066,0.0003291876637376845
0.0003489284426905215,0.0003493480908218771
0.00035890922299586236,0.0003522058832459152
0.00034174288157373667,0.0003249688888899982
0.0003518348094075918,0.00035037993802689016
0.00034554459853097796,0.000332293682731688
0.0003497163124848157,0.0003267170977778733
0.00035424530506134033,0.0003487499197944999
0.0003551864065229893,0.0002973272930830717
0.0003391688806004822,0.0003335211658850312
0.00035143180866725743,0.0003189060080330819
0.0003426379116717726,0.00032119834213517606
0.0003552788111846894,0.0002708422252908349
0.00034189390134997666,0.000313901953632012
0.00034408518695272505,0.00035143535933457315
0.00033895779051817954,0.0003109853423666209
0.00035081981332041323,0.0003444865869823843
0.000350083049852401,0.0003068956721108407
0.00034302694257348776,0.00027277204208076
